CEP_ORIGEM;LAT_ORIGEM;LOG_ORIGEM;CEP_DESTINO;LAT_DESTINO;LOG_DESTINO
74343580;-16,73106;-49,30322;74120110;-16,69001;-49,27191
74855570;-16,72804;-49,22404;74884900;-16,70300;-49,22721
74884676;-16,70657;-49,21705;74210060;-16,70702;-49,28765
74160010;-16,70880;-49,26502;74810100;-16,71088;-49,24312
74590360;-16,61752;-49,30461;74445190;-16,65211;-49,31761
74210030;-16,70354;-49,27887;74215170;-16,70663;-49,27231
74883086;-16,70050;-49,20937;74210060;-16,70702;-49,28765
74884563;-16,70519;-49,21412;74672620;-16,63824;-49,23610
74683400;-16,61556;-49,22231;74884900;-16,70300;-49,22721
74180170;-16,70221;-49,25687;74175140;-16,70412;-49,26277
74674280;-16,64595;-49,22974;74885460;-16,74467;-49,21049
74120020;-16,68900;-49,26890;74230010;-16,71908;-49,27624
74870110;-16,73031;-49,21657;74070040;-16,67702;-49,27145
74815720;-16,71589;-49,23948;74884900;-16,70300;-49,22721
74230120;-16,71808;-49,26976;74230100;-16,71465;-49,27087
74463690;-16,65078;-49,34368;74230220;-16,72001;-49,26412
74120130;-16,69127;-49,27301;74483821;-16,69785;-49,36255
74883005;-16,69974;-49,22227;74150130;-16,70088;-49,26649
74810230;-16,70265;-49,24177;74805100;-16,69908;-49,24458
74223180;-16,71278;-49,27144;74815465;-16,71330;-49,24091
74330270;-16,71953;-49,31016;74330090;-16,71562;-49,31243
74265040;-16,69664;-49,29259;74265370;-16,69932;-49,28806
74785240;-16,65075;-49,18355;74610230;-16,67798;-49,23940
74870090;-16,72737;-49,22104;74610230;-16,67798;-49,23940
74650100;-16,65469;-49,24418;74610240;-16,68204;-49,24076
74603095;-16,68422;-49,23693;74610240;-16,68204;-49,24076
74480240;-16,61941;-49,35415;74610070;-16,67364;-49,24341
74670070;-16,63654;-49,24096;74055150;-16,67017;-49,26488
74815457;-16,71068;-49,24305;74835120;-16,72495;-49,26904
74684235;-16,60017;-49,21178;74223052;-16,71892;-49,26559
74845710;-16,72281;-49,24443;74884120;-16,69770;-49,22740
74303060;-16,69327;-49,30789;74140140;-16,69164;-49,27656
74884527;-16,71467;-49,22124;74093140;-16,69571;-49,25820
74483400;-16,68879;-49,35860;74000000;-16,81463;-49,42526
74110100;-16,69090;-49,27078;74020170;-16,67899;-49,25586
74230120;-16,71808;-49,26976;74055100;-16,67002;-49,25968
74533120;-16,68541;-49,28469;74692011;-16,57559;-49,28320
74423210;-16,68912;-49,31908;74215170;-16,70663;-49,27231
74310270;-16,70122;-49,30112;74075040;-16,67690;-49,27340
74494390;-16,65716;-49,37386;74223052;-16,71892;-49,26559
74345290;-16,74397;-49,29379;74672540;-16,63610;-49,23399
74210060;-16,70702;-49,28765;74645070;-16,66212;-49,25170
74303380;-16,70741;-49,30696;74320070;-16,69611;-49,30909
74393600;-16,73620;-49,37400;74675700;-16,62341;-49,22679
74115070;-16,68506;-49,27729;74672400;-16,64060;-49,23995
74070160;-16,67063;-49,27177;74070050;-16,67238;-49,27061
74810380;-16,70737;-49,23380;74650300;-16,65704;-49,24763
74369405;-16,74185;-49,33973;74823370;-16,71759;-49,26327
74810330;-16,70427;-49,23977;74830090;-16,72174;-49,26319
74660180;-16,64779;-49,26082;74650300;-16,65704;-49,24763
74477024;-16,60103;-49,34979;74690900;-16,61139;-49,26831
74230022;-16,71991;-49,26694;74110120;-16,68122;-49,27179
74884665;-16,70897;-49,19955;74823370;-16,71759;-49,26327
74343460;-16,73989;-49,29432;74884900;-16,70300;-49,22721
74354814;-16,81688;-49,37604;74215240;-16,70444;-49,27392
74740516;-16,69612;-49,19585;74740040;-16,69244;-49,20818
74735390;-16,68838;-49,20047;74055045;-16,66593;-49,26636
74563090;-16,65418;-49,27090;74125020;-16,67907;-49,27802
74655200;-16,65542;-49,25605;74810100;-16,71088;-49,24312
74440080;-16,65989;-49,30148;74353250;-16,74892;-49,33238
74093310;-16,69175;-49,25863;74555330;-16,65556;-49,28640
74255150;-16,72457;-49,29128;74670010;-16,64118;-49,24154
74393420;-16,72477;-49,37325;74484400;-16,69430;-49,35828
74823470;-16,71988;-49,26000;74815780;-16,71672;-49,23728
74885370;-16,73523;-49,20579;74605020;-16,68275;-49,24685
74633300;-16,66623;-49,23978;74810200;-16,70616;-49,24395
74605080;-16,67217;-49,24599;74810100;-16,71088;-49,24312
74705050;-16,66881;-49,22094;74845130;-16,72417;-49,24423
74893410;-16,74537;-49,20811;74150240;-16,69756;-49,26896
74580825;-16,64590;-49,30053;74605020;-16,68275;-49,24685
74255170;-16,72035;-49,28713;74815780;-16,71672;-49,23728
74683773;-16,60880;-49,20974;74675830;-16,62567;-49,22551
74370266;-16,73107;-49,33224;74410170;-16,68763;-49,29730
74475081;-16,62071;-49,32931;74543440;-16,66822;-49,27918
74655035;-16,65107;-49,25437;74160010;-16,70880;-49,26502
74125100;-16,69178;-49,27714;74605070;-16,68070;-49,24776
74265240;-16,70154;-49,28996;74603067;-16,67211;-49,23195
74150240;-16,69756;-49,26896;74893410;-16,74537;-49,20811
74473782;-16,63324;-49,32047;74270060;-16,70306;-49,28509
74370450;-16,72805;-49,33605;74610200;-16,67409;-49,23770
74215210;-16,70154;-49,27696;74543380;-16,67347;-49,28266
74460700;-16,66332;-49,35787;74525030;-16,67655;-49,29044
74250010;-16,72184;-49,28526;74120130;-16,69127;-49,27301
74370660;-16,71846;-49,34638;74333015;-16,71577;-49,30480
74460060;-16,66426;-49,34383;74590070;-16,61387;-49,29641
74474415;-16,61916;-49,33822;74080060;-16,68289;-49,25901
74843100;-16,73711;-49,28405;74815780;-16,71672;-49,23728
74393650;-16,73244;-49,37825;74265020;-16,69520;-49,28864
74305350;-16,69512;-49,29890;74250030;-16,72393;-49,29046
74305210;-16,69191;-49,30198;74070010;-16,67082;-49,27546
74740300;-16,69307;-49,20244;74723100;-16,69897;-49,22445
74370474;-16,73399;-49,34169;74093250;-16,69759;-49,25752
74735583;-16,67985;-49,20521;74884900;-16,70300;-49,22721
74365700;-16,71843;-49,31929;74810030;-16,70626;-49,24411
74681400;-16,63171;-49,19745;74120110;-16,69001;-49,27191
74353020;-16,74841;-49,32447;74180020;-16,70316;-49,25619
74030030;-16,67847;-49,25512;74115070;-16,68506;-49,27729
74883010;-16,70049;-49,22269;74805350;-16,69423;-49,23960
74883010;-16,70049;-49,22269;74805350;-16,69423;-49,23960
74280315;-16,72199;-49,27380;74805100;-16,69908;-49,24458
74674450;-16,63916;-49,22830;74823370;-16,71759;-49,26327
74275140;-16,71798;-49,28105;74835130;-16,72248;-49,26643
74605060;-16,68183;-49,24775;74884120;-16,69770;-49,22740
74650340;-16,65707;-49,23643;74603060;-16,68778;-49,24259
74125100;-16,69178;-49,27714;74605070;-16,68070;-49,24776
74345280;-16,74131;-49,29349;74603190;-16,68250;-49,24676
74884564;-16,71302;-49,20335;74805340;-16,69408;-49,23642
74893020;-16,75154;-49,20557;74845500;-16,71949;-49,24358
74343060;-16,73076;-49,30477;74140130;-16,69093;-49,27445
74325200;-16,71153;-49,31598;74805100;-16,69908;-49,24458
74590020;-16,61063;-49,30025;74610130;-16,68145;-49,24257
74494690;-16,69286;-49,39672;74110010;-16,67891;-49,27938
74280130;-16,71874;-49,27268;74810030;-16,70626;-49,24411
74823410;-16,71942;-49,25882;74710060;-16,67817;-49,22143
74835530;-16,72834;-49,28363;74850320;-16,72939;-49,23766
74825070;-16,72102;-49,25533;74884900;-16,70300;-49,22721
74710060;-16,67817;-49,22143;74884900;-16,70300;-49,22721
74093140;-16,69571;-49,25820;74120110;-16,69001;-49,27191
74691140;-16,57282;-49,30110;74830060;-16,72601;-49,26095
74565320;-16,63796;-49,27251;74670150;-16,64095;-49,24276
74110100;-16,69090;-49,27078;74055090;-16,66665;-49,25850
74280220;-16,71850;-49,27214;74805100;-16,69908;-49,24458
74543030;-16,67687;-49,27722;74860260;-16,73446;-49,22517
74543030;-16,67687;-49,27722;74810100;-16,71088;-49,24312
74275120;-16,72039;-49,28264;74860260;-16,73446;-49,22517
74150310;-16,70046;-49,26732;74120110;-16,69001;-49,27191
74591049;-16,61744;-49,28590;74805070;-16,69129;-49,23687
74140035;-16,69131;-49,27653;74120110;-16,69001;-49,27191
74835085;-16,72099;-49,26929;74120110;-16,69001;-49,27191
74884120;-16,69770;-49,22740;74430080;-16,66968;-49,31159
74115050;-16,68774;-49,27749;74120110;-16,69001;-49,27191
74323120;-16,69616;-49,31672;74815780;-16,71672;-49,23728
74475353;-16,59864;-49,31275;74435300;-16,66985;-49,30966
74730200;-16,69034;-49,21161;74884900;-16,70300;-49,22721
74594049;-16,62692;-49,31187;74120110;-16,69001;-49,27191
74823470;-16,71988;-49,26000;74093070;-16,69183;-49,25595
74690280;-16,60920;-49,25298;74083300;-16,69016;-49,25721
74495595;-16,67932;-49,39187;74363770;-16,72530;-49,32496
74594040;-16,62721;-49,31702;74645190;-16,66725;-49,24986
74735380;-16,68441;-49,20284;74740240;-16,69223;-49,20801
74535090;-16,67839;-49,28466;74840680;-16,73748;-49,28038
74735010;-16,68542;-49,20802;74740090;-16,68910;-49,20526
74115040;-16,68654;-49,26452;74030090;-16,67924;-49,25428
74855080;-16,72186;-49,22825;74150030;-16,69787;-49,27088
74354855;-16,75319;-49,34146;74280380;-16,72129;-49,27060
74023020;-16,67817;-49,25847;74635040;-16,66548;-49,24018
74603067;-16,67211;-49,23195;74885460;-16,74467;-49,21049
74492220;-16,68424;-49,37102;74170150;-16,69747;-49,26418
74477146;-16,58983;-49,33458;74413320;-16,68493;-49,29879
74494762;-16,69038;-49,39620;74356720;-16,78116;-49,39143
74492025;-16,68356;-49,34624;74330010;-16,72281;-49,31836
74690350;-16,60577;-49,25563;74080400;-16,68902;-49,25593
74563160;-16,65219;-49,26562;74563150;-16,65361;-49,27024
74560595;-16,65749;-49,27364;74845090;-16,72538;-49,24108
74483560;-16,69199;-49,36066;74355517;-16,77916;-49,35450
74275140;-16,71798;-49,28105;74063300;-16,66061;-49,25959
74590760;-16,61688;-49,30501;74720270;-16,68602;-49,21896
74475059;-16,61618;-49,33104;74475060;-16,62139;-49,33323
74635030;-16,66378;-49,24068;74620200;-16,66767;-49,22647
74375490;-16,69197;-49,33580;74415220;-16,69015;-49,31272
74805100;-16,69908;-49,24458;74705300;-16,67088;-49,21805
74464070;-16,65805;-49,36095;74610060;-16,67284;-49,24345
74494410;-16,69423;-49,40446;74495210;-16,67645;-49,38157
74475726;-16,59173;-49,31906;74070150;-16,67052;-49,27339
74690650;-16,60445;-49,25424;74605070;-16,68070;-49,24776
74830300;-16,72590;-49,26613;74210040;-16,70162;-49,28026
74375500;-16,69313;-49,32891;74110030;-16,68026;-49,27224
74780734;-16,65352;-49,17658;74620400;-16,66720;-49,22441
74483380;-16,69344;-49,35920;74610010;-16,67337;-49,24985
74477037;-16,60431;-49,34718;74653230;-16,65691;-49,24768
74484180;-16,70554;-49,35837;74815710;-16,71473;-49,23950
74371435;-16,73638;-49,34925;74290130;-16,70780;-49,27898
74681450;-16,62140;-49,19765;74810100;-16,71088;-49,24312
74785735;-16,64092;-49,18596;74494880;-16,69544;-49,39031
74356036;-16,79217;-49,37991;74030050;-16,67885;-49,25548
74083195;-16,68567;-49,25421;74083190;-16,68197;-49,25061
74250010;-16,72184;-49,28526;74255220;-16,71028;-49,29496
74493310;-16,66305;-49,38411;74070060;-16,67343;-49,27059
74265060;-16,69747;-49,29314;74503100;-16,67399;-49,29739
74370690;-16,72350;-49,34286;74055110;-16,66740;-49,25813
74697005;-16,46369;-49,20647;74884900;-16,70300;-49,22721
74705080;-16,66687;-49,21626;74610090;-16,67661;-49,24060
74573010;-16,64163;-49,28516;74843555;-16,74613;-49,30296
74655030;-16,65548;-49,25531;74555170;-16,65799;-49,28173
74740480;-16,69584;-49,20043;74605020;-16,68275;-49,24685
74685570;-16,62593;-49,24365;74180220;-16,70664;-49,25953
74603120;-16,68533;-49,24537;74603040;-16,68743;-49,24140
74835090;-16,72297;-49,26728;74210030;-16,70354;-49,27887
74633410;-16,66933;-49,23250;74884900;-16,70300;-49,22721
74560180;-16,66450;-49,27450;74020030;-16,67414;-49,26313
74555070;-16,65674;-49,28474;74605080;-16,67217;-49,24599
74691190;-16,58225;-49,29293;74477053;-16,60209;-49,35020
74655090;-16,65350;-49,25487;74110030;-16,68026;-49,27224
74393435;-16,73379;-49,35838;74815780;-16,71672;-49,23728
74357608;-16,79345;-49,38164;74085420;-16,69526;-49,24868
74705300;-16,67088;-49,21805;74884900;-16,70300;-49,22721
74770050;-16,66265;-49,18522;74810200;-16,70616;-49,24395
74663520;-16,64171;-49,25595;74825040;-16,72489;-49,25853
74370415;-16,72717;-49,33766;74672400;-16,64060;-49,23995
74477067;-16,59450;-49,34853;74477097;-16,59760;-49,35277
74890794;-16,75668;-49,19414;74550050;-16,66754;-49,28389
74610130;-16,68145;-49,24257;74650090;-16,65366;-49,24359
74310210;-16,70374;-49,30066;74115070;-16,68506;-49,27729
74770270;-16,66050;-49,19020;74015020;-16,67972;-49,26073
74494755;-16,69284;-49,39822;74495060;-16,67820;-49,39135
74013040;-16,67748;-49,26144;74610060;-16,67284;-49,24345
74484706;-16,70613;-49,37399;74265020;-16,69520;-49,28864
74885270;-16,74201;-49,20907;74884900;-16,70300;-49,22721
74340040;-16,72770;-49,30459;74423250;-16,68531;-49,31386
74355529;-16,78400;-49,36570;74355527;-16,78316;-49,36485
74481190;-16,60262;-49,33961;74063300;-16,66061;-49,25959
74493390;-16,67621;-49,38999;74275230;-16,70900;-49,28369
74210220;-16,69476;-49,27547;74115060;-16,68769;-49,27693
74840250;-16,73792;-49,27699;74605020;-16,68275;-49,24685
74280150;-16,71406;-49,27326;74690900;-16,61139;-49,26831
74255190;-16,71133;-49,28921;74010010;-16,67889;-49,26314
74215220;-16,70261;-49,27596;74823370;-16,71759;-49,26327
74645140;-16,66450;-49,25087;74620130;-16,66970;-49,22867
74330260;-16,71887;-49,31012;74815780;-16,71672;-49,23728
74265020;-16,69520;-49,28864;74055150;-16,67017;-49,26488
74393810;-16,73200;-49,37603;74080295;-16,69111;-49,26159
74484706;-16,70613;-49,37399;74265020;-16,69520;-49,28864
74020170;-16,67899;-49,25586;74023030;-16,67672;-49,25757
74594027;-16,62129;-49,31088;74030030;-16,67847;-49,25512
74482414;-16,69822;-49,37981;74460250;-16,66500;-49,34256
74840670;-16,74102;-49,28037;74310010;-16,70531;-49,30138
74473190;-16,62089;-49,32022;74475092;-16,61980;-49,32811
74843590;-16,74409;-49,28539;74884900;-16,70300;-49,22721
74045080;-16,66743;-49,26245;74645210;-16,67101;-49,24076
74345270;-16,74358;-49,29187;74810240;-16,70424;-49,24063
74356044;-16,79393;-49,37808;74363240;-16,72467;-49,32617
74475650;-16,61788;-49,34624;74150030;-16,69787;-49,27088
74305110;-16,70184;-49,29820;74884900;-16,70300;-49,22721
74125100;-16,69178;-49,27714;74305380;-16,69552;-49,30023
74367635;-16,71012;-49,33158;74115100;-16,68547;-49,26882
74474303;-16,61276;-49,31901;74691550;-16,58321;-49,24307
74110130;-16,68163;-49,27058;74083330;-16,68970;-49,25278
74215200;-16,69914;-49,27719;74815780;-16,71672;-49,23728
74480330;-16,62409;-49,33886;74480390;-16,62106;-49,34249
74825070;-16,72102;-49,25533;74255340;-16,70326;-49,29384
74394530;-16,72123;-49,40202;74653230;-16,65691;-49,24768
74355523;-16,78194;-49,36631;74355533;-16,78386;-49,36355
74491190;-16,66485;-49,41853;74493160;-16,66438;-49,39066
74475820;-16,60579;-49,32770;74475272;-16,60045;-49,32429
74470200;-16,64513;-49,35868;74464010;-16,65778;-49,35986
74477062;-16,59756;-49,35027;74475500;-16,61186;-49,34899
74477265;-16,58271;-49,37658;74477230;-16,58665;-49,36989
74860340;-16,73128;-49,22280;74863050;-16,73597;-49,24217
74356042;-16,79351;-49,37880;74356012;-16,78910;-49,37180
74063090;-16,66283;-49,26606;74610060;-16,67284;-49,24345
74785291;-16,65000;-49,18732;74670150;-16,64095;-49,24276
74884640;-16,72051;-49,18520;74610250;-16,67859;-49,23856
74780825;-16,65313;-49,20419;74603180;-16,68281;-49,24074
74890420;-16,74492;-49,19992;74430130;-16,67363;-49,31527
74365390;-16,72049;-49,31733;74180050;-16,70505;-49,26389
74675160;-16,62631;-49,22402;74703050;-16,66870;-49,20643
74815410;-16,70988;-49,24236;74093040;-16,69218;-49,25436
74493420;-16,66010;-49,38775;74543310;-16,67061;-49,27900
74691430;-16,58772;-49,26759;74435300;-16,66985;-49,30966
74560420;-16,66182;-49,26958;74070110;-16,67009;-49,26739
74650340;-16,65707;-49,23643;74493160;-16,66438;-49,39066
74491712;-16,68084;-49,43784;74884120;-16,69770;-49,22740
74610210;-16,67708;-49,23652;74690900;-16,61139;-49,26831
74395805;-16,74526;-49,38567;74030090;-16,67924;-49,25428
74255060;-16,72560;-49,29548;74223230;-16,70568;-49,27080
74820270;-16,71205;-49,24861;74845740;-16,71903;-49,24495
74491713;-16,68093;-49,43847;74485520;-16,68626;-49,32549
74491713;-16,68093;-49,43847;74485520;-16,68626;-49,32549
74370573;-16,73107;-49,33979;74215150;-16,70536;-49,27380
74890410;-16,74900;-49,20411;74860270;-16,73649;-49,22551
74463280;-16,64994;-49,33032;74690900;-16,61139;-49,26831
74473730;-16,63113;-49,32511;74465350;-16,64854;-49,32536
74423500;-16,68574;-49,31807;74423010;-16,68281;-49,31269
74860615;-16,73774;-49,22001;74860210;-16,73620;-49,22651
74492175;-16,68115;-49,37432;74115070;-16,68506;-49,27729
74815610;-16,72179;-49,22759;74055140;-16,67073;-49,26124
74594108;-16,62617;-49,30847;74884694;-16,69581;-49,20443
74477167;-16,59384;-49,34090;74475810;-16,62366;-49,33764
74473809;-16,61182;-49,31827;74480110;-16,61921;-49,35747
74367635;-16,71012;-49,33158;74120070;-16,68794;-49,26352
74850270;-16,71929;-49,24211;74675210;-16,62063;-49,21864
74487205;-16,69881;-49,37570;74515040;-16,67582;-49,29569
74465260;-16,64662;-49,32060;74465100;-16,65012;-49,33028
74255470;-16,70594;-49,29424;74884900;-16,70300;-49,22721
74140020;-16,69149;-49,27123;74884900;-16,70300;-49,22721
74490211;-16,69273;-49,40793;74323100;-16,70667;-49,31535
74393435;-16,73379;-49,35838;74075110;-16,67288;-49,26699
74020120;-16,67223;-49,25219;74170030;-16,69898;-49,26385
74210190;-16,69620;-49,28049;74265220;-16,69885;-49,28722
74680730;-16,61595;-49,21540;74670010;-16,64118;-49,24154
74340490;-16,72597;-49,31014;74340560;-16,72676;-49,30630
74655180;-16,65130;-49,25353;74655245;-16,65648;-49,25708
74655090;-16,65350;-49,25487;74015050;-16,67882;-49,26181
74495120;-16,67524;-49,38917;74393417;-16,73199;-49,36542
74710460;-16,67151;-49,21339;74710060;-16,67817;-49,22143
74815705;-16,71491;-49,23947;74823440;-16,72089;-49,26236
74815755;-16,71606;-49,24013;74815435;-16,70925;-49,24082
74483780;-16,69737;-49,35873;74080400;-16,68902;-49,25593
74355140;-16,76782;-49,36805;74810260;-16,69892;-49,24212
74473830;-16,62854;-49,32936;74465100;-16,65012;-49,33028
74445040;-16,65737;-49,31573;74805180;-16,69423;-49,24041
74475058;-16,61482;-49,33066;74045080;-16,66743;-49,26245
74463340;-16,65141;-49,33479;74463165;-16,65345;-49,33360
74710060;-16,67817;-49,22143;74884900;-16,70300;-49,22721
74595229;-16,62836;-49,29408;74070010;-16,67082;-49,27546
74486310;-16,70790;-49,35608;74486220;-16,68161;-49,32626
74690460;-16,60023;-49,25961;74115050;-16,68774;-49,27749
74477190;-16,59900;-49,35266;74635110;-16,66119;-49,24018
74480530;-16,60989;-49,34573;74480440;-16,61660;-49,34692
74683380;-16,61579;-49,22145;74805100;-16,69908;-49,24458
74474101;-16,62709;-49,33551;74475125;-16,62813;-49,32851
74356050;-16,79482;-49,37587;74313260;-16,71153;-49,30443
74360230;-16,73165;-49,32342;74605020;-16,68275;-49,24685
74495595;-16,67932;-49,39187;74845090;-16,72538;-49,24108
74230130;-16,72020;-49,26835;74030090;-16,67924;-49,25428
74290140;-16,70841;-49,27842;74805480;-16,70320;-49,23320
74357651;-16,79596;-49,36368;74093020;-16,70178;-49,25346
74477053;-16,60209;-49,35020;74673060;-16,65052;-49,22777
74823370;-16,71759;-49,26327;74860260;-16,73446;-49,22517
74573402;-16,63762;-49,29307;74583350;-16,63937;-49,31489
74394810;-16,73701;-49,37894;74170110;-16,69720;-49,26139
74465350;-16,64854;-49,32536;74493160;-16,66438;-49,39066
74473790;-16,63274;-49,32164;74474121;-16,62236;-49,33484
74885360;-16,74049;-49,20760;74140040;-16,68924;-49,27242
74480450;-16,61617;-49,34613;74595258;-16,63100;-49,29130
74483150;-16,68588;-49,35364;74063300;-16,66061;-49,25959
74450210;-16,66423;-49,31852;74653230;-16,65691;-49,24768
74594100;-16,62250;-49,31007;74043050;-16,67969;-49,26441
74680030;-16,61975;-49,19874;74215170;-16,70663;-49,27231
74423210;-16,68912;-49,31908;74450010;-16,66497;-49,32938
74365360;-16,71884;-49,31717;74083195;-16,68567;-49,25421
74610130;-16,68145;-49,24257;74805100;-16,69908;-49,24458
74691847;-16,59567;-49,27321;74063920;-16,66119;-49,25861
74675110;-16,62669;-49,20944;74480650;-16,61572;-49,34094
74210030;-16,70354;-49,27887;74825040;-16,72489;-49,25853
74373220;-16,70733;-49,32598;74373160;-16,71143;-49,32472
74633150;-16,66728;-49,23193;74815715;-16,71400;-49,23928
74375560;-16,69517;-49,32927;74325090;-16,70513;-49,31405
74555300;-16,65738;-49,28162;74070030;-16,67320;-49,27503
74494768;-16,68813;-49,39741;74494764;-16,68919;-49,39573
74160010;-16,70880;-49,26502;74175150;-16,70868;-49,26357
74063485;-16,65656;-49,26223;74425086;-16,68094;-49,30758
74450210;-16,66423;-49,31852;74690900;-16,61139;-49,26831
74673070;-16,64922;-49,23392;74150030;-16,69787;-49,27088
74495615;-16,68617;-49,39036;74275080;-16,72099;-49,28459
74495615;-16,68617;-49,39036;74675710;-16,62452;-49,22706
74356036;-16,79217;-49,37991;74356010;-16,79100;-49,36965
74375360;-16,70211;-49,32265;74375330;-16,69911;-49,32249
74605120;-16,68625;-49,24971;74003010;-16,68195;-49,25860
74523410;-16,66290;-49,29429;74533260;-16,68247;-49,28837
74250300;-16,72494;-49,29050;74533150;-16,68683;-49,28546
74845492;-16,71846;-49,24622;74884900;-16,70300;-49,22721
74491491;-16,66920;-49,43493;74230100;-16,71465;-49,27087
74255170;-16,72035;-49,28713;74130015;-16,67972;-49,26324
74055110;-16,66740;-49,25813;74093200;-16,69740;-49,25713
74681450;-16,62140;-49,19765;74055110;-16,66740;-49,25813
74660385;-16,65424;-49,25873;74660340;-16,65344;-49,25937
74305100;-16,69756;-49,30428;74085060;-16,69090;-49,25351
74494755;-16,69284;-49,39822;74223010;-16,71889;-49,26449
74355465;-16,79572;-49,36127;74884900;-16,70300;-49,22721
74490287;-16,68564;-49,40477;74093020;-16,70178;-49,25346
74890210;-16,74833;-49,20098;74305180;-16,69590;-49,30252
74354390;-16,76608;-49,35215;74305110;-16,70184;-49,29820
74605060;-16,68183;-49,24775;74583350;-16,63937;-49,31489
74535440;-16,68214;-49,28147;74270030;-16,70517;-49,28284
74375560;-16,69517;-49,32927;74110120;-16,68122;-49,27179
74265210;-16,70043;-49,28621;74070040;-16,67702;-49,27145
74494275;-16,65508;-49,37009;74645210;-16,67101;-49,24076
74655370;-16,65361;-49,25174;74120110;-16,69001;-49,27191
74255080;-16,70285;-49,29326;74610130;-16,68145;-49,24257
74650250;-16,65724;-49,24565;74670400;-16,64598;-49,24272
74884647;-16,71674;-49,18284;74884900;-16,70300;-49,22721
74463330;-16,65323;-49,33024;74884900;-16,70300;-49,22721
74815410;-16,70988;-49,24236;74884900;-16,70300;-49,22721
74280150;-16,71406;-49,27326;74884900;-16,70300;-49,22721
74363020;-16,72699;-49,32602;74884900;-16,70300;-49,22721
74230010;-16,71908;-49,27624;74884900;-16,70300;-49,22721
74170100;-16,69736;-49,26136;74805100;-16,69908;-49,24458
74477411;-16,58792;-49,34085;74660070;-16,64754;-49,26109
74730410;-16,69563;-49,21023;74884900;-16,70300;-49,22721
74890719;-16,74272;-49,18729;74610100;-16,67939;-49,24924
74481160;-16,61252;-49,33461;74710060;-16,67817;-49,22143
74893640;-16,74505;-49,20452;74140040;-16,68924;-49,27242
74610090;-16,67661;-49,24060;74645180;-16,66688;-49,24849
74355503;-16,77751;-49,35891;74070100;-16,67464;-49,27205
74265100;-16,69324;-49,29196;74884900;-16,70300;-49,22721
74730330;-16,69762;-49,21526;74810230;-16,70265;-49,24177
74692345;-16,56451;-49,28746;74690900;-16,61139;-49,26831
74735583;-16,67985;-49,20521;74884900;-16,70300;-49,22721
74810200;-16,70616;-49,24395;74160010;-16,70880;-49,26502
74890275;-16,74951;-49,20317;74275060;-16,71494;-49,29403
74375360;-16,70211;-49,32265;74023030;-16,67672;-49,25757
74350130;-16,73899;-49,32222;74690900;-16,61139;-49,26831
74369034;-16,73939;-49,34909;74884540;-16,70711;-49,20046
74820270;-16,71205;-49,24861;74845740;-16,71903;-49,24495
74843140;-16,73497;-49,28804;74884900;-16,70300;-49,22721
74593210;-16,62468;-49,30448;74645010;-16,67063;-49,25260
74810230;-16,70265;-49,24177;74063920;-16,66119;-49,25861
74115050;-16,68774;-49,27749;74250290;-16,72467;-49,29083
74475360;-16,59823;-49,31068;74120070;-16,68794;-49,26352
74650020;-16,65680;-49,24454;74420180;-16,67591;-49,31936
74370020;-16,72385;-49,33265;74363780;-16,72448;-49,32033
74493370;-16,66627;-49,38282;74543500;-16,66878;-49,27677
74420075;-16,68676;-49,32095;74055045;-16,66593;-49,26636
74563030;-16,64866;-49,26942;74605020;-16,68275;-49,24685
74543040;-16,67568;-49,27868;74605020;-16,68275;-49,24685
74330120;-16,71650;-49,31026;74255100;-16,72087;-49,29309
74355704;-16,75233;-49,35777;74535270;-16,68584;-49,28433
74710420;-16,67739;-49,21446;74150030;-16,69787;-49,27088
74740480;-16,69584;-49,20043;74723190;-16,69870;-49,22356
74573388;-16,64012;-49,29287;74815710;-16,71473;-49,23950
74595248;-16,62841;-49,29163;74805100;-16,69908;-49,24458
74650050;-16,65398;-49,24303;74884120;-16,69770;-49,22740
74893310;-16,74271;-49,19435;74850290;-16,72058;-49,24138
74785510;-16,64512;-49,18623;74525050;-16,67600;-49,29252
74605060;-16,68183;-49,24775;74015020;-16,67972;-49,26073
74815700;-16,71561;-49,24017;74860603;-16,73710;-49,22267
74674320;-16,64458;-49,22802;74675410;-16,62076;-49,22660
74835280;-16,72543;-49,27319;74215170;-16,70663;-49,27231
74663520;-16,64171;-49,25595;74110130;-16,68163;-49,27058
74620320;-16,66849;-49,22598;74620387;-16,66808;-49,22582
74215140;-16,70471;-49,27571;74055110;-16,66740;-49,25813
74210040;-16,70162;-49,28026;74605020;-16,68275;-49,24685
74825120;-16,72150;-49,25305;74435090;-16,66701;-49,30964
74323250;-16,70378;-49,31674;74435090;-16,66701;-49,30964
74310210;-16,70374;-49,30066;74210060;-16,70702;-49,28765
74591004;-16,61913;-49,28881;74070100;-16,67464;-49,27205
74684440;-16,60612;-49,20919;74675100;-16,61785;-49,21415
74603112;-16,68438;-49,23884;74770450;-16,66197;-49,19751
74785460;-16,65057;-49,18489;74255220;-16,71028;-49,29496
74085420;-16,69526;-49,24868;74120020;-16,68900;-49,26890
74775005;-16,64895;-49,20987;74830130;-16,72825;-49,26318
74370435;-16,72544;-49,33740;74465270;-16,64817;-49,32646
74603140;-16,68444;-49,24608;74690900;-16,61139;-49,26831
74593210;-16,62468;-49,30448;74691835;-16,60022;-49,27417
